path_id	project_id	project_number	project_name	project_title	project_description	project_duration_hours	project_illustration	project_url
511	0	10		Documentez votre système de gestion de pizzeria	Le système de gestion du groupe de pizzerias est en production. Rédigez sa documentation comprenant un dossier de conception fonctionnelle, un dossier de conception technique, un dossier d'exploitation et un PV de livraison finale.	20		
512	0	1		Démarrez votre formation de Développeur Salesforce	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	20		
512	0	2		Mettez à jour l'application Digit Learning	Mettez-vous dans la peau d’un consultant Salesforce. Analysez les performances d’une solution existante et améliorez-la. Pas besoin de coder !	50		
512	0	3		Créez une solution Salesforce pour Tours For Life	Aidez une entreprise à fidéliser et suivre ses clients avec Salesforce. Proposez-lui la solution technique adaptée à ses besoins. Pas besoin de coder !	70		
512	0	4		Débuggez une application Java	Vous avez été embauché pour terminer l’application d’un autre développeur. Êtes-vous prêt à traquer des bugs et faire passer tous les tests au vert ? C’est parti !	55		
512	0	5		Testez l'implémentation d'une nouvelle fonctionnalité Java	Les tests d'une application ne sont pas valides. Votre mission : complétez le code pour faire passer les tests au vert ! Vous devrez aussi coder une fonctionnalité et écrire son test.	60		
512	0	6		Créez une interface utilisateur pour votre application	Proposez une expérience utilisateur optimale en construisant l’interface de votre application avec HTML, CSS et JavaScript.	95		
512	0	7		Migrez une application Visualforce vers Lightning	Aidez une société de construction à améliorer sa relation client en migrant son CRM Visualforce vers Lightning.	90		
512	0	8		Créez une application Lightning	L’un des pôles régionaux d’une société de Télécom dispose d’une application client qui n’est plus adaptée à ses besoins actuels. À partir de l’audit de la situation, imaginez les fonctionnalités à développer et les tests à mener.	90		
512	0	9		Optimisez un backend Apex	Utiliser vos nouvelles compétences Apex en adaptant une application Salesforce existante aux besoins d'un client.	40		
512	0	10		Concevez un prototype de backend Apex	Vous êtes maintenant prêts à passer au niveau supérieur : concevez un modèle de données et l’architecture technique d’une application Salesforce. Sécurisez ensuite votre application de brèches potentielles.	30		
512	0	11		Créez un backend Apex	Prêt à transformer vos idées en application ? Implémentez l’application pensée par l’architecte système selon les standards Salesforce.	60		
512	0	12		Déployez votre application Salesforce avec Heroku	Votre entreprise est en pleine croissances Les applications que vous utilisez ont désormais besoin de partager et de recevoir des données du monde entier. Ajoutez une nouvelle dimension à votre application en la faisant interagir avec des services web.	90		
513	0	1		Démarrez votre formation de Développeur d'application Java	Prêts à vous lancer dans votre formation ? Démarrez par une veille technologique et l'intégration d'une maquette simple de page HTML pour votre CV en ligne.	40		
513	0	2		Débuggez une application Java	Vous avez été embauché pour terminer l’application d’un autre développeur. Êtes-vous prêt à traquer des bugs et faire passer tous les tests au vert ? C’est parti !	55		
513	0	3		Identifiez les besoins de votre client pour concevoir l'application de ses rêves	Concevez une application en répondant correctement aux demandes de votre client. Vous allez créer des User Stories et des spécifications techniques avec le Domain Driven Design.	65		
513	0	4		Testez l'implémentation d'une nouvelle fonctionnalité Java	Les tests d'une application ne sont pas valides. Votre mission : complétez le code pour faire passer les tests au vert ! Vous devrez aussi coder une fonctionnalité et écrire son test.	60		
513	0	5		Créez votre première application web avec Spring Boot	Implémentez une fonctionnalité d'alerte pour une application de premiers secours avec le framework Spring Boot. Vous utiliserez les bonnes pratiques de code comme SOLID et les pyramides de tests.	120		
513	0	6		Concevez une application web Java de A à Z	Créez votre première application Java connectée de manière sécurisée à une base de données. Vous utiliserez un diagramme UML pour concevoir l'architecture de votre application.	130		
513	0	7		Transformez votre backend en API pour rendre votre application plus flexible	Utilisez une API REST pour moderniser le backend de votre application. Vous rédigerez aussi des tests pour assurer son fonctionnement à chaque déploiement.	100		
513	0	8		Améliorez votre application avec des systèmes distribués	Une agence de voyage vous demande d'adapter son application monolithique pour la faire évoluer plus facilement. À vous de la transformer en éléments découplés.	100		
513	0	9		Développez une solution en microservices pour votre client	Utilisez les bases de données NoSQL pour structurer les données d'une application en microservices. Travaillez en mode agile pour avancer au mieux sur votre projet.	130		
516	0	1		Prenez en main votre formation front-end	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	8		
516	0	2		Transformez une maquette en site web avec HTML & CSS	Démarrez sur HTML et CSS en intégrant la page Web de Booki, une plateforme de réservation de vacances.	90		
516	0	3		Dynamisez une page web avec des animations CSS	Implémentez la version mobile d'un site de foodtech avec des animations CSS.	70		
516	0	4		Créez une landing page avec Javascript	Démarrez le Javascript avec le site de GameOn, une entreprise de gaming. Dans ce premier projet de code, vous apprendrez à programmer avec Javascript depuis zéro.	30		
516	0	5		Testez vos compétences : les langages du Web	Faites le point sur votre avancée en HTML, CSS et JavaScript avec des exercices interactifs pour vous entraîner.	1		
516	0	6		Créez un site accessible pour une plateforme de photographes	Allez plus loin en Javascript avec Fisheye, cette application de photographes freelances. Portez une attention toute particulière au fait de rendre cette application accessible à tous.	70		
516	0	7		Développez un algorithme de recherche en JavaScript	Implémentez un algorithme de recherche de recettes de cuisines pour le site Les Petits Plats grâce à des outils et méthodes avancées de Javascript ainsi que Bootstrap pour l'interface.	90		
516	0	8		Testez vos compétences : les algorithmes en JavaScript	Faites le point sur votre avancée en JavaScript et l'utilisation des algorithmes avec des exercices interactifs pour être prêts pour les entretiens techniques.	1		
516	0	9		Débuggez et testez un SaaS RH	L'application de gestion de notes de frais Billed est pleine de bugs. Corrigez le code et implémentez des tests unitaires et d'intégration pour que ce ne soit plus le cas.	60		
516	0	10		Définissez les besoins pour une app de soutien scolaire	Définissez les besoins pour votre nouveau client, une association de soutien scolaire. Vous utiliserez les outils agiles comme les User Stories.	50		
516	0	11		Développez une application Web avec React et React Router	Implémentez le front end de Kasa, une application de location de logements. Mettez en place des composants avec React et les routes de l'application avec React Router.	60		
516	0	12		Développez un tableau de bord d'analytics avec React	Intégrez des graphiques et des diagrammes avec React pour SportSee, un tableau de bord d'analytics de sport. Vous utiliserez une API pour récupérer les données.	60		
516	0	13		Utilisez une API pour un compte utilisateur bancaire avec React	Remede Agency a besoin de vous pour compléter le code de leur site. Vous écrirez des appels à l'API REST pour connecter le front au back et vous modéliserez une API.	100		
516	0	14		Faites passer une librairie jQuery vers React	Participez à la conversion de HRnet vers React. Vous allez transformer un plugin jQuery du site en React, vous pourrez même choisir celui que vous voudrez !	110		
518	0	1		Démarrez votre formation de Développeur d’application - Python	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	8		
518	0	2		Utilisez les bases de Python pour l'analyse de marché	Vous travaillez comme analyste marketing dans une librairie en ligne. Vous voulez suivre les prix de vos concurrents. Utilisez Python pour accomplir cette mission !	50		
518	0	3		Designez une application Python adaptée aux besoins d'un client	Une association du secteur de l’éducation a fait appel à votre agence pour développer son application Python. Définissez clairement les besoins du client et prototypez la solution technique !	60		
518	0	4		Développez un programme logiciel en Python	Une organisation locale a besoin d'aide pour gérer ses événements. C'est à vous d'en rédiger le nouveau programme. Il est temps de mettre à profit vos nouvelles compétences en matière de développement de logiciels Python !	60		
518	0	5		Testez votre maîtrise du langage Python	Testez vos compétences dans le langage de programmation Python avant de continuer.	1		
518	0	6		Développez une interface utilisateur pour une application web Python	Passionné de cinéma et d’informatique, vous décidez de mettre vos compétences au service d’une association pour développer une application web permettant de visualiser en temps réel les films les mieux notés du 7ème art. Une belle occasion de vous plonger	40		
518	0	7		Résolvez des problèmes en utilisant des algorithmes en Python	Vous avez rejoint une société financière et êtes chargé(e) de rendre les programmes d'investissement plus compétitifs. Concevez un algorithme en Python pour maximiser les profits des clients !	60		
518	0	8		Testez votre maîtrise des algorithmes en Python	Testez vos compétences en matière de résolution de problèmes algorithmiques avant de continuer.	1		
518	0	9		Développez une application Web en utilisant Django	Vous venez d'être engagé(e) comme développeur(se) Python principal(e) dans une nouvelle start-up. Utilisez le puissant framework Django pour faire de leur premier produit numérique une réalité !	120		
518	0	10		Créez une API sécurisée RESTful en utilisant Django REST	Approfondissez votre maîtrise de Django avec le framework Django REST : créez et documentez une API RESTful conforme aux normes de sécurité OWASP et RGPD.	80		
518	0	11		Améliorez une application Web Python par des tests et du débogage	Améliorez une application Flask en corrigeant des erreurs et en ajoutant des fonctionnalités à l'aide du test-driven design ou TDD. Vous devez bien connaître votre application, vous risquez d'être confronté(e) à des demandes de dernière minute !	100		
518	0	12		Développez une architecture back-end sécurisée en utilisant Django ORM	Sauvez votre entreprise de gestion d'événements d'un désastre en matière de relations publiques ! Développez une architecture back-end sécurisée. Utilisez Django REST pour fournir un logiciel de gestion de la relation client (CRM).	80		
518	0	13		Mettez à l'échelle une application Django en utilisant une architecture modulaire	Votre nouvel employeur s'appuie sur un site web Django instable, qui présente une dette technique importante. À vous d'améliorer son architecture et son déploiement, et de mettre en place un système de suivi du code !	140		
533	0	1		Démarrez votre formation de développeur Full-Stack	Découvrez vos projets et planifiez votre formation.	8		
533	0	2		Développez le front-end en utilisant Angular	Construisez le front-end d’une page web sportive afin que les utilisateurs puissent consulter l'historique des médailles olympiques.	40		
533	0	3		Développez le back-end en utilisant Java et Spring	Construisez le back-end d'une application de location pour mettre en relation des locataires et des propriétaires.	40		
533	0	4		Définissez les technologies et les paradigmes d'une application	Préparez votre équipe à créer une application web innovante en choisissant la bonne technologie pour le projet.	20		
533	0	5		Testez une application full-stack	Venez en aide à un studio de yoga en mettant en place des tests de façon professionnelle sur son application déjà existante.	30		
533	0	6		Développez une application full-stack complète	Créez un réseau social pour développeurs du front au back	70		
533	0	7		Point d'étape - Développeur Full-Stack - Java et Angular	Faites le point sur vos acquis techniques dans la première moitié du parcours et apprenez à maîtriser des compétences diverses dans la seconde moitié.	2		
533	0	8		Réalisez un cahier des charges fonctionnel et technique pour une application	Proposez une solution d'application CRM pour un service de livraison en définissant ses besoins.	30		
533	0	9		Validez, chiffrez et cadrez un projet	Estimez les besoins d'un projet d’application pour un grand détaillant de vêtements.	20		
533	0	10		Gérez un projet collaboratif en intégrant une démarche CI/CD	Venez en aide à votre ami pour faire évoluer son application de blague du jour open-source avec l'aide de la communauté de développement.	45		
533	0	11		Formez et encadrez une équipe de développement Full-Stack	Menez une équipe au succès dans un projet de développement en utilisant une méthodologie agile.	30		
533	0	12		Planifiez des tests, de la surveillance et des backups	Améliorez la V1 d'une application de décoration d'intérieur en utilisant des plans de test, de sécurité et de sauvegarde de données.	50		
533	0	13		Définissez une solution fonctionnelle et concevez l’architecture d’une application	Concevez l'architecture d'une application de location de voitures tout inclus.	35		
749	0	1		Entrez dans votre formation d'architecte logiciel	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	20		
749	0	2		Définissez le périmètre de votre projet en accord avec votre client	Votre client veut moderniser ses systèmes pour optimiser ses coûts. Votre mission est de synthétiser ses besoins dans un brief et de lui fournir une solution technique rationalisée.	60		
749	0	3		Faites l'audit d'une architecture existante et proposez une nouvelle solution	Votre entreprise a besoin de votre aide pour rendre sa solution plus performante. Vous devez évaluer l'architecture existante et présenter votre solution aux différentes parties prenantes.	100		
749	0	4		Cherchez les solutions pour optimiser la mise à niveau d'une architecture	Votre client a besoin d'ajouter une nouvelle fonctionnalité à son architecture. Il a cependant de nombreuses contraintes... Votre travail consiste à trouver la meilleure solution !	80		
749	0	5		Concevez une nouvelle architecture afin de soutenir le développement de votre entreprise	Vous travaillez pour une startup en forte croissance, dont l'architecture d'application a besoin d'être repensée. À vous de développer un système maintenable et qui fonctionne avec la nouvelle base clients.	80		
749	0	6		Créez une application de communication multiplateforme	Vous êtes consultant pour une grande entreprise qui a besoin de rationaliser le processus de communication entre ses différents départements, tout en gérant sa dette technique.	70		
749	0	7		Réalisez un plan d'implémentation pour assurer le bon déroulement de votre projet d'architecture	Vous êtes chargé d'implémenter la solution architecturale d'une grande entreprise industrielle. Impressionnez votre CTO en définissant la roadmap idéale, tout en assurant les performances et la sécurité.	100		
749	0	8		Utilisez un plan de test pour assurer le succès de votre architecture	Vous reprenez un important projet d'architecture, mais vous réalisez que la conception logique et physique est incomplète. Vous reprenez cela en main et définissez un plan de test.	120		
749	0	9		Gérez les risques grâce à un cadre de gouvernance d'architecture	Appliquez vos architectures à un système existant, et définissez comment gérer la migration en utilisant une stratégie de mitigation des risques.	100		
749	0	10		Coordonnez une équipe de développement pour assurer une livraison efficace	Travaillez avec votre équipe de développement pour vous assurer que votre architecture est délivrée en accord avec votre roadmap.	70		
749	0	11		Faites adhérer les parties prenantes avec un POC	Vous êtes consultant et devez convaincre un client d'un domaine sensible que votre solution est fiable et sécurisée. Il est temps de développer un Proof of Concept (POC) et de vous assurer qu'il sera prêt lorsque l'équipe de développement prendra la main.	150		
749	0	12		Gérez les changements des exigences dans un projet d'architecture logicielle	Vous êtes freelance et venez de livrer un projet d'architecture logicielle. Mais une petite erreur semble créer de gros problèmes... Faites le nécessaire pour que votre client soit satisfait.	150		
702	0	1		Démarrez votre formation de Product Manager	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	15		
702	0	2		Intégrez une veille efficace dans votre quotidien de Product Manager	Tenez-vous informé des évolutions de votre écosystème et améliorez vos pratiques professionnelles en réalisant une veille.	30		
702	0	3		Gérez un sprint du début à la fin	Déterminez les fonctionnalités d'un réseau social d'entreprise et suivez l'avancement de votre équipe en toute agilité !	100		
702	0	4		Managez votre équipe durant un sprint	Mobilisez vos compétences de manager pour gérer les imprévus d'un sprint et les problèmes rencontrés par votre équipe.	70		
702	0	5		Entretenez votre Product Backlog	Présentez et ajustez votre planning de release en fonction des tests de votre dernier sprint.	40		
702	0	6		Convertissez les visiteurs d'un site e-commerce en prospects	Optimisez la landing page d'une agence de voyage en vous basant sur des données qualitatives et quantitatives variées.	70		
702	0	7		Élaborez une stratégie de communication pour la release d'une nouvelle fonctionnalité	Ajoutez une fonctionnalité à votre produit et promouvez-la en interne et en externe de manière efficace.	70		
702	0	8		Concevez un prototype qui réponde aux besoins des utilisateurs	Mettez la désirabilité de votre produit au premier plan : testez vos idées et validez vos hypothèses sur vos utilisateurs.	130		
702	0	9		Présentez un projet à des investisseurs	Concentrez-vous sur la faisabilité technique et la viabilité commerciale de votre produit afin que votre solution soit durable et rentable et convainque des investisseurs.	105		
702	0	10		Gérez la conception du site internet d'une association	Pilotez un projet de création de site internet avec votre équipe, par le biais de la méthodologie en cascade.	40		
702	0	11		Accompagnez votre équipe dans les sprints de développement d'un site e-commerce	Guidez les membres de votre équipe dans la réalisation de leurs tâches en respectant un budget et un planning défini. Vous présenterez votre projet aux parties prenantes.	40		
702	0	12		Menez la stratégie produit d'une agence de voyage	Donnez un nouveau souffle aux offres et au positionnement d'une agence de voyage internationale.	90		
755	0	1		Démarrez votre formation de Chef de projet digital	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	15		
755	0	2		Réalisez un site à partir d'un cahier des charges	Reprenez un projet déjà lancé et mobilisez vos compétences techniques pour assurer une livraison conforme aux attentes du client.	130		
755	0	3		Menez l’audit de performance d’un site web de votre choix	Auditez le site web de votre choix, et formez l’équipe commerciale de votre agence aux notions de performance et de qualité web.	40		
755	0	4		Développez votre présence en ligne	Mettez au point votre stratégie de personal branding et commencez à l'exécuter pour faire rayonner votre marque personnelle.	100		
755	0	5		Initialisez un projet de refonte avec une démarche qualité Web et un système de veille	Améliorez le site web d'un site en utilisant une démarche de veille continue et de qualité Web.	85		
755	0	6		Développez une application avec une équipe Scrum	Définissez le périmètre fonctionnel d'un réseau social d'entreprise et lancez son développement.	60		
755	0	7		Réalisez une analyse de faisabilité pour un projet innovant	Étudiez et anticipez les risques d'un projet complexe pour en prémunir votre équipe.	50		
755	0	8		Répondez à un appel d'offres pour la conception d'un logiciel	Accompagnez des commerciaux dans l'avant-vente d'une solution logicielle pour un commanditaire BtoB.	80		
755	0	9		Supervisez une refonte de site	Une entreprise fait appel à vos services pour rectifier le fait que son site Wordpress n’est pas conforme à ses attentes !	90		
755	0	10		Pilotez un projet digital à impact social	Vous êtes choisi pour piloter un projet de création de site internet. Choisissez une méthode de gestion de projet adaptée et composez votre équipe pour mener ce projet de A à Z.	100		
711	0	1		Démarrez votre formation de Brand Manager	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	10		
711	0	2		Élaborez la stratégie éditoriale d'une marque de vêtements	Définissez et formalisez la stratégie marketing d’une marque de vêtements ! Déployez ensuite celle-ci sous forme de plan d’action pour être performant sur les différents canaux de communication.	70		
711	0	3		Déterminez le plan de communication de la transformation digitale d'une entreprise	Définissez la stratégie de communication interne et externe pour augmenter l’engagement des équipes et des clients finaux.	70		
711	0	4		Proposez une plateforme de marque pour un célèbre groupe de transport	Préparez le lancement d’une nouvelle marque pour une grande entreprise.	70		
711	0	5		Travaillez sur le développement de votre marque personnelle	Construisez votre propre plateforme de marque pour booster votre employabilité.	90		
711	0	6		Gérez la campagne d'acquisition d'un hôtel prestigieux	Développez un plan d'action pour convertir des voyageurs en clients et animez la relation client d'un hôtel prestigieux.	90		
711	0	7		Pilotez un projet digital à impact social	Vous êtes choisi pour piloter un projet de création de site internet. Choisissez une méthode de gestion de projet adaptée et composez votre équipe pour mener ce projet de A à Z.	50		
711	0	8		Définissez la stratégie d'exploitation de vos données utilisateurs	Déterminez quelle stratégie adopter pour l'exploitation de vos données utilisateurs et réfléchissez à comment elle peut servir les fonctions marketing et communication.	90		
711	0	9		Structurez la communication d'une start-up dans la FoodTech	Mettez en place la stratégie de communication d’une entreprise dans la FoodTech et managez la mise en oeuvre opérationnelle.	80		
711	0	10		Réalisez un audit marketing pour l'entreprise de votre choix	Auditez l'entreprise de votre choix pour consolider vos compétences et préparez votre insertion dans le monde du travail.	120		
336	0	1		Prenez en main votre formation de Community Manager	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	10		
336	0	2		Faites la promotion d'une marque de baskets sur les réseaux sociaux	Vous êtes Community Manager pour une marque de baskets. À vous de créer une routine de veille stratégique et d’analyser la concurrence ! Afin de lancer la marque sur les réseaux sociaux, élaborez une charte éditoriale et de modération.	80		
336	0	3		Créez du contenu simple pour fédérer une communauté de joueurs	Vous travaillez en tant que Community Manager dans une entreprise de jeux vidéo. Vous allez gérer le lancement d’un nouveau jeu, en réalisant un calendrier de publication et en créant du contenu sur Facebook et Instagram, pour fédérer la communauté.	80		
336	0	4		Créez du contenu dynamique sur les réseaux sociaux pour une marque de chocolat	Vous êtes freelance pour marque de chocolat pendant la période de Pâques ! Vous allez créer différents types de contenu pour engager la communauté sur les réseaux sociaux : stories, visuels, podcast… Tout sera mis en place pour réussir cet événement.	90		
336	0	5		Gérez une situation de crise sur les réseaux sociaux d'une collectivité	Vous faites face à une polémique suite à l’organisation d’un concours par une collectivité territoriale. Les réseaux sociaux s’emballent… Vous allez devoir gérer cette situation de crise, aussi appelée “bad buzz”... dans la sérénité !	80		
336	0	6		Organisez un événement communautaire pour un magazine en ligne	Organisez de A à Z l’interview d’une personnalité locale en live sur les réseaux sociaux d'un magazine en ligne : préparation, stratégie social media, animation… La gestion d’un événement live n’aura plus de secret pour vous !	80		
336	0	7		Élaborez la campagne publicitaire d’une marque de pizzas	Vous travaillez pour une agence digitale qui doit répondre à un appel d’offres pour créer la stratégie publicitaire d’une marque de pizzas. Allez-vous remporter le marché ?	90		
336	0	8		Gérez la communication d'influence d'une agence de voyage	Élaborez la stratégie d’influence d’une agence de voyage pour faire connaître sa nouvelle destination inédite ! Le monde des influenceurs s’ouvre à vous.	90		
746	0	1		Démarrez votre formation de Chef de Projet Marketing	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	10		
746	0	2		Étudiez le marché et réalisez une veille pour le secteur de votre choix	Réalisez une étude de marché afin de poser le bon diagnostic externe pour le secteur d’activité de choix ! Cela vous permettra de connaître les spécificités du marché et vous donnera un réel avantage compétitif.	50		
746	0	3		Formalisez la stratégie éditoriale d'une marque	La stratégie éditoriale d’une marque permet de créer de la cohérence dans la prise de parole. Définissez celle d’une marque de vêtement et travaillez à son application sur différents supports de communication.	50		
746	0	4		Gérez une situation de crise sur les réseaux sociaux d'une collectivité	Animez une communauté sur les réseaux sociaux et participez à la gestion de crise suite au lancement d’un jeu concours pour une collectivité.	80		
746	0	5		Organisez la communication de lancement d'une startup high tech	Préparez le plan de communication de lancement d’Orthopia et développez les supports de communication proposés pour assurer le succès de votre campagne !	80		
746	0	6		Générez du trafic sur le site d'un hôtel prestigieux	Définissez le plan d'action qui vous permettra de convertir des voyageurs potentiels en clients de l'hôtel.	80		
746	0	7		Mettez en oeuvre vos compétences de Chef de Projet Marketing	Grâce à votre compréhension de l'activité marketing d'une entreprise et à vos connaissances, mettez en oeuvre vos compétences de Chef de projet Marketing et rédigez un rapport.	441		
708	0	1		Démarrez votre formation d'Ingénieur pédagogique	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	15		
708	0	2		Mettez en place un système de veille efficace	Tenez-vous informé des évolutions de votre écosystème et améliorez vos pratiques professionnelles en réalisant une veille pédagogique.	35		
708	0	3		Améliorez une séance de formation présentielle	Apprenez à analyser une formation en présentiel en évaluant les techniques d'animation, les supports pédagogiques et les modalités d'évaluation et développez des outils de bonnes pratiques pour améliorer vos futures séances de formation.	60		
708	0	4		Adaptez un module de formation au distanciel	Apprenez à réaliser des formations qui répondent efficacement aux spécificités de l'enseignement à distance.	80		
708	0	5		Concevez une expérience d'apprentissage sur mesure	Vous avez décroché un contrat avec une entreprise qui souhaite se munir d'un dispositif de formation en blended learning. Découvrez comment élaborer votre conception et gérez votre projet pas à pas pour répondre aux besoins et exigences de votre client.	70		
708	0	6		Créez le curriculum d'un cursus qualifiant	Établir la maquette de vos enseignements est une étape essentielle à la cohérence de votre formation. Découvrez ici comment structurer vos apprentissages de façon optimale.	40		
708	0	7		Analysez une formation	Vous allez établir le diagnostic pédagogique d'un organisme de formation et lui faire des recommandations. Découvrez comment collecter et analyser des données pour proposer des solutions pertinentes à vos clients et améliorer vos formations en continu.	50		
708	0	8		Pilotez une équipe d'intervenants	Un dispositif de formation réussi, c'est avant tout une équipe pédagogique performante. Apprenez ici comment accompagner vos collaborateurs afin d'assurer la réussite de vos projets pédagogiques !	50		
709	0	1		Démarrez votre formation de Formateur responsable de projets pédagogiques	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	10		
709	0	2		Projetez-vous dans le métier de formateur	Pour bien démarrer cette formation, vous allez vous renseigner sur le métier avec l’aide de votre mentor et faire le point sur vos compétences.	30		
709	0	3		Réalisez une veille pédagogique	Tenez-vous informé des évolutions de votre écosystème et améliorez vos pratiques professionnelles en réalisant une veille pédagogique.	30		
709	0	4		Concevez le contenu d’une séance de formation	Avant de vous lancer dans l'animation de séance de formation, il faut être bien préparé. Dans ce projet, vous réaliserez le déroulé de votre séance et vous créerez une activité ainsi qu'une évaluation.	90		
709	0	5		Réalisez le cadrage d'une séquence pédagogique en présentiel	Concevez une séquence pédagogique et réalisez les documents de cadrage nécessaires pour le commanditaire de la formation.	80		
709	0	6		Animez une séance de formation en pédagogie inversée	Prêt à animer votre première séance de formation ? Dans ce projet, vous devrez animer une séance de formation auprès de vos proches... ou de vos collègues.	60		
709	0	7		Analysez un cours en ligne et proposez des améliorations	A l'aide de données quantitatives et qualitatives, vous allez évaluer un cours en ligne existant et formuler des propositions d'amélioration.	60		
709	0	8		Réalisez un module de formation en digital learning	Dans le cadre de votre candidature à un emploi de concepteur pédagogique, une entreprise Edtech vous demande de réaliser un module de formation en digital learning.	70		
709	0	9		Adaptez une formation à un nouveau public	"Salarié du cabinet de formation ""CommeDesPros"", vous devez analyser une formation afin de l'adapter à un nouveau public."	70		
709	0	10		Animez une séquence complète pour un groupe d'apprenants (option stage)	Dans ce projet final, vous concevrez et animerez une séquence de formation auprès de vos propres apprenants.	200		
143	0	1		Démarrez votre formation de conseiller en évolution professionnelle	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	10		
143	0	2		24h dans la vie d'un conseiller en évolution professionnelle	Vous allez bientôt exercer un métier riche, au contact du public. Découvrez la posture à adopter en tant que CEP.	20		
143	0	3		Gérez votre portefeuille de bénéficiaires	Un CEP accompagne en parallèle de nombreuses personnes avec des besoins différents. Gérez de multiples bénéficiaires et choisissez les actions qui leur correspondent.	20		
143	0	4		Constituez votre réseau de partenaires	Tissez votre réseau local, afin de mieux connaître le marché du travail sur votre territoire. Restez ainsi en veille sur les évolutions des métiers.	70		
143	0	5		Réalisez un diagnostic et co-construisez un plan d'action avec vos bénéficiaires	Entrez dans le cœur du métier de CEP : l'accompagnement de bénéficiaires. Cernez les besoins des personnes et proposez-leur des plans d'action adaptés !	80		
143	0	6		Évaluez les compétences et les leviers de motivation de bénéficiaires	Le travail d'analyse des compétences et des valeurs d'une personne constitue une étape clé dans son accompagnement. Apprenez à effectuer toutes les étapes de ce bilan.	50		
143	0	7		Préparez une personne à la recherche d'emploi par une approche compétences	À partir d'un bilan de compétences, aidez un bénéficiaire à travailler sur ses outils de recherche d'emploi afin qu'il accède au poste qui lui correspond.	30		
143	0	8		Étudiez la faisabilité d'un projet et co-déterminez le plan de formation	Étudiez un projet de reconversion, et aidez la personne accompagnée à rechercher une formation et des financements.	50		
143	0	9		Concevez un atelier sur les métiers émergents	Concevez de A à Z un atelier pour faire découvrir à vos bénéficiaires les métiers émergents.	60		
143	0	10		Gérez des situations difficiles et de blocage dans l'accompagnement des bénéficiaires	En tant que CEP, vous pouvez faire face à des situations délicates. Intervenez de manière adaptée pour assurer un accompagnement de qualité à tous !	60		
561	0	1		Démarrez votre formation de Responsable Learning & Development	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning et appropriez-vous les outils essentiels pour apprendre.	10		
561	0	2		Immergez-vous dans l'environnement de la formation professionnelle	Découvrez les dispositifs de formation, leur environnement réglementaire et les financements associés, pour bien appréhender le processus formation.	60		
561	0	3		Mettez en place une politique de formation	Apprenez à définir une politique de formation afin d’aligner les actions de formation sur les besoins de l’entreprise.	90		
561	0	4		Anticipez les évolutions métiers	Appréhendez les enjeux stratégiques de l'entreprise pour identifier les besoins, analysez les évolutions des compétences, pour mettre en place les formations adaptées.	100		
561	0	5		Contribuez à la GEPP de l'entreprise	Dans ce projet, apprenez à utiliser la formation comme un levier d’accompagnement des évolutions des métiers au sein de l’entreprise.	100		
561	0	6		Concevez et animez une formation	Dans ce projet, apprenez à construire une formation de sa conception jusqu’à son animation.	80		
561	0	7		Gérez un projet de formation dans l'entreprise	Transformez les besoins de formation en projets de développement de compétences! Dans ce projet, vous allez organiser un projet de formation, définir son cadre pédagogique et apprendre à mener des appels d’offre.	100		
561	0	8		Valorisez les impacts de la formation	Evaluez le ROI des actions de formation et communiquez sur les résultats dans l'entreprise.	100		
561	0	9		Faites grandir votre activité	Prenez de la hauteur sur votre activité pour la développer !	100		
640	0	1		Démarrez votre formation de Supply Chain Analyst	Mettez-vous dans les meilleures conditions pour réussir votre parcours : projetez-vous dans votre formation, définissez votre planning, appropriez-vous les outils essentiels pour apprendre.	10		
